rank,star,status,status_datetime,officer_id,trr_id
Sergeant of Police,,APPROVED,2018-12-30 10:47:00 AM,5410,67252
Police Officer,,SUBMITTED,2018-12-30 01:18:00 AM,29439,96389
Police Officer,,SUBMITTED,2018-12-30 03:52:00 AM,29439,96389
Sergeant of Police,,SUBMITTED,2018-12-30 03:59:00 AM,6736,6261
Lieutenant of Police,,APPROVED,2018-12-30 02:55:00 AM,13331,24520
Sergeant of Police,,SUBMITTED,2018-12-30 03:57:00 AM,6736,6261
Lieutenant of Police,,APPROVED,2018-12-30 02:12:00 AM,13331,24520
Sergeant of Police,,SUBMITTED,2018-12-30 02:48:00 AM,994,70568
Sergeant of Police,,APPROVED,2018-12-30 12:31:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 02:47:00 AM,994,70568
Sergeant of Police,,APPROVED,2018-12-30 12:40:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 04:25:00 AM,994,70568
Sergeant of Police,,APPROVED,2018-12-30 12:41:00 AM,5410,67252
Lieutenant of Police,,APPROVED,2018-12-30 01:24:00 AM,3193,83365
Sergeant of Police,,SUBMITTED,2018-12-30 01:37:00 AM,1852,59407
Sergeant of Police,,APPROVED,2018-12-30 01:37:00 AM,1852,59407
Lieutenant of Police,,APPROVED,2018-12-30 12:49:00 AM,3193,83365
Sergeant of Police,,SUBMITTED,2018-12-30 01:36:00 AM,1852,59407
Sergeant of Police,,APPROVED,2018-12-30 01:37:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 03:50:00 AM,12804,83287
Sergeant of Police,,SUBMITTED,2018-12-30 04:19:00 AM,4262,86936
Police Officer,,SUBMITTED,2018-12-30 05:43:00 AM,12804,83287
Lieutenant of Police,,APPROVED,2018-12-30 10:09:00 AM,3193,83365
Police Officer,,SUBMITTED,2019-12-29 08:39:00 AM,26517,70903
Police Officer,,SUBMITTED,2018-12-30 03:50:00 AM,7100,80930
Sergeant of Police,,SUBMITTED,2018-12-30 05:01:00 AM,4262,86936
Police Officer,,SUBMITTED,2018-12-30 05:43:00 AM,7100,80930
Lieutenant of Police,,APPROVED,2018-12-30 10:15:00 AM,3193,83365
Police Officer,,SUBMITTED,2019-12-29 08:41:00 AM,26517,70903
Sergeant of Police,,SUBMITTED,2018-12-30 08:46:00 AM,5664,95865
Sergeant of Police,,SUBMITTED,2018-12-30 06:09:00 AM,15296,82895
Sergeant of Police,,SUBMITTED,2018-12-30 05:55:00 AM,19554,83904
Sergeant of Police,,SUBMITTED,2018-12-30 05:50:00 AM,19554,83904
Police Officer,,SUBMITTED,2018-12-30 11:04:00 AM,27761,86146
Sergeant of Police,,SUBMITTED,2018-12-30 10:17:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 02:32:00 AM,1852,59407
Sergeant of Police,,APPROVED,2019-12-29 07:12:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 05:20:00 AM,27266,83914
Lieutenant of Police,,APPROVED,2018-12-30 05:52:00 AM,3497,80114
Sergeant of Police,,SUBMITTED,2019-12-29 10:17:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2019-12-29 10:15:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2019-12-29 10:13:00 AM,5410,67252
Police Officer,,SUBMITTED,2018-12-30 02:58:00 AM,4078,83219
Sergeant of Police,,SUBMITTED,2018-12-30 05:38:00 AM,26284,83339
Police Officer,,SUBMITTED,2018-12-30 05:40:00 AM,4078,83219
Police Officer,,SUBMITTED,2018-12-30 09:20:00 AM,1858,14373
Sergeant of Police,,APPROVED,2018-12-30 09:48:00 AM,5410,67252
Police Officer,,SUBMITTED,2018-12-30 10:12:00 AM,12057,91802
Sergeant of Police,,SUBMITTED,2018-12-30 11:48:00 AM,18655,80265
Police Officer,,SUBMITTED,2018-12-30 03:58:00 AM,12057,91802
Sergeant of Police,,APPROVED,2018-12-30 02:42:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 02:42:00 AM,1852,59407
Lieutenant of Police,,APPROVED,2018-12-30 03:41:00 AM,7039,11660
Sergeant of Police,,APPROVED,2018-12-30 10:05:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 12:25:00 AM,32294,40709
Sergeant of Police,,SUBMITTED,2018-12-30 02:44:00 AM,15273,80279
Police Officer,,SUBMITTED,2019-12-29 01:40:00 AM,1858,14373
Sergeant of Police,,SUBMITTED,2019-12-29 01:46:00 AM,1852,59407
Lieutenant of Police,,SUBMITTED,2019-12-29 02:28:00 AM,24612,61893
Sergeant of Police,,APPROVED,2019-12-29 04:21:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 04:15:00 AM,18655,80265
Sergeant of Police,,SUBMITTED,2018-12-30 02:41:00 AM,1852,59407
Sergeant of Police,,APPROVED,2018-12-30 02:41:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 02:45:00 AM,15273,80279
Police Officer,,SUBMITTED,2019-12-29 01:22:00 AM,1858,14373
Sergeant of Police,,SUBMITTED,2019-12-29 01:49:00 AM,1852,59407
Sergeant of Police,,APPROVED,2019-12-29 04:16:00 AM,1852,59407
Lieutenant of Police,,APPROVED,2018-12-30 03:24:00 AM,7039,11660
Sergeant of Police,,APPROVED,2018-12-30 10:08:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 07:13:00 AM,7916,78561
Lieutenant of Police,,APPROVED,2018-12-30 09:41:00 AM,7039,11660
Sergeant of Police,,APPROVED,2019-12-29 01:32:00 AM,1852,59407
Lieutenant of Police,,APPROVED,2018-12-30 09:38:00 AM,7039,11660
Sergeant of Police,,APPROVED,2019-12-29 01:33:00 AM,1852,59407
Lieutenant of Police,,APPROVED,2018-12-30 09:44:00 AM,7039,11660
Sergeant of Police,,APPROVED,2019-12-29 01:30:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 10:41:00 AM,6254,67953
Sergeant of Police,,APPROVED,2019-12-29 11:18:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 02:04:00 AM,5767,86955
Police Officer,,SUBMITTED,2018-12-30 02:28:00 AM,5767,86955
Lieutenant of Police,,APPROVED,2018-12-30 02:51:00 AM,31948,80446
Police Officer,,SUBMITTED,2018-12-30 12:45:00 AM,8799,25897
Police Officer,,SUBMITTED,2018-12-30 03:01:00 AM,8799,25897
Lieutenant of Police,,APPROVED,2018-12-30 03:22:00 AM,31948,80446
Sergeant of Police,,SUBMITTED,2018-12-30 04:09:00 AM,1148,80809
Lieutenant of Police,,APPROVED,2018-12-30 04:58:00 AM,31948,80446
Sergeant of Police,,SUBMITTED,2018-12-30 04:13:00 AM,1148,80809
Lieutenant of Police,,APPROVED,2018-12-30 04:42:00 AM,31948,80446
Police Officer / Field Training Officer,,SUBMITTED,2018-12-30 02:42:00 AM,25176,87224
Sergeant of Police,,SUBMITTED,2018-12-30 03:17:00 AM,16282,62651
Police Officer,,SUBMITTED,2018-12-30 02:51:00 AM,450,71231
Sergeant of Police,,SUBMITTED,2018-12-30 03:11:00 AM,16282,62651
Police Officer,,SUBMITTED,2019-12-29 10:54:00 AM,27761,86146
Sergeant of Police,,APPROVED,2019-12-29 03:02:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 11:14:00 AM,24979,28415
Police Officer,,SUBMITTED,2018-12-30 08:42:00 AM,13288,87241
Sergeant of Police,,SUBMITTED,2018-12-30 11:10:00 AM,24979,28415
Police Officer,,SUBMITTED,2018-12-30 09:57:00 AM,2431,96199
Police Officer,,SUBMITTED,2018-12-30 02:25:00 AM,29439,96389
Sergeant of Police,,SUBMITTED,2018-12-30 02:57:00 AM,6736,6261
Sergeant of Police,,APPROVED,2019-12-29 07:28:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 05:48:00 AM,16615,81050
Police Officer,,SUBMITTED,2018-12-30 08:32:00 AM,1858,14373
Sergeant of Police,,APPROVED,2018-12-30 09:03:00 AM,5410,67252
Police Officer as Detective,,SUBMITTED,2018-12-30 07:05:00 AM,11931,14485
Police Officer,,SUBMITTED,2018-12-30 10:37:00 AM,27761,86146
Sergeant of Police,,APPROVED,2018-12-30 12:02:00 AM,5410,67252
Police Officer,,SUBMITTED,2018-12-30 10:40:00 AM,27761,86146
Sergeant of Police,,APPROVED,2018-12-30 12:07:00 AM,5410,67252
Lieutenant of Police,,APPROVED,2018-12-30 02:13:00 AM,30029,6918
Sergeant of Police,,SUBMITTED,2018-12-30 09:48:00 AM,3017,83665
Lieutenant of Police,,APPROVED,2018-12-30 05:59:00 AM,19892,75942
Sergeant of Police,,SUBMITTED,2018-12-30 12:11:00 AM,13220,78780
Sergeant of Police,,SUBMITTED,2018-12-30 12:04:00 AM,13220,78780
Sergeant of Police,,SUBMITTED,2018-12-30 05:33:00 AM,32307,80257
Sergeant of Police,,SUBMITTED,2018-12-30 06:17:00 AM,17347,23956
Police Officer,,SUBMITTED,2019-12-29 10:27:00 AM,26517,70903
Sergeant of Police,,APPROVED,2019-12-29 03:02:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 08:21:00 AM,31816,87967
Police Officer,,SUBMITTED,2018-12-30 10:34:00 AM,28774,90877
Sergeant of Police,,SUBMITTED,2018-12-30 10:42:00 AM,31816,87967
Sergeant of Police,,SUBMITTED,2018-12-30 03:48:00 AM,442,83095
Lieutenant of Police,,APPROVED,2018-12-30 04:34:00 AM,32152,81002
Police Officer,,SUBMITTED,2019-12-29 01:17:00 AM,23429,90228
Sergeant of Police,,SUBMITTED,2019-12-29 05:22:00 AM,1852,59407
Sergeant of Police,,APPROVED,2019-12-29 08:13:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 03:18:00 AM,6736,6261
Lieutenant of Police,,APPROVED,2018-12-30 05:41:00 AM,13331,24520
Sergeant of Police,,APPROVED,2019-12-29 11:25:00 AM,5410,67252
Lieutenant of Police,,APPROVED,2018-12-30 06:11:00 AM,32152,81002
Police Officer,,SUBMITTED,2018-12-30 05:01:00 AM,11403,86636
Police Officer,,SUBMITTED,2018-12-30 05:41:00 AM,11403,86636
Lieutenant of Police,,APPROVED,2018-12-30 06:23:00 AM,32152,81002
Sergeant of Police,,SUBMITTED,2018-12-30 10:28:00 AM,17347,23956
Lieutenant of Police,,APPROVED,2018-12-30 08:41:00 AM,13331,24520
Lieutenant of Police,,APPROVED,2018-12-30 08:42:00 AM,13331,24520
Police Officer / Field Training Officer,,SUBMITTED,2018-12-30 12:24:00 AM,5933,90416
Sergeant of Police,,SUBMITTED,2018-12-30 01:19:00 AM,31900,5074
Sergeant of Police,,APPROVED,2019-12-29 11:07:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 12:05:00 AM,13048,13861
Sergeant of Police,,SUBMITTED,2018-12-30 01:11:00 AM,31900,5074
Sergeant of Police,,APPROVED,2019-12-29 12:12:00 AM,5410,67252
Sergeant of Police,,APPROVED,2018-12-30 01:53:00 AM,5410,67252
Sergeant of Police,,APPROVED,2018-12-30 02:17:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 01:20:00 AM,31900,5074
Sergeant of Police,,APPROVED,2019-12-29 10:44:00 AM,5410,67252
Police Officer / Field Training Officer,,SUBMITTED,2018-12-30 02:22:00 AM,280,44721
Sergeant of Police,,SUBMITTED,2018-12-30 03:50:00 AM,12832,78500
Sergeant of Police,,APPROVED,2019-12-29 01:04:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 04:05:00 AM,21971,93075
Sergeant of Police,,SUBMITTED,2018-12-30 04:34:00 AM,15273,80279
Police Officer,,SUBMITTED,2019-12-29 10:58:00 AM,1858,14373
Sergeant of Police,,SUBMITTED,2019-12-29 11:35:00 AM,1852,59407
Lieutenant of Police,,SUBMITTED,2019-12-29 01:03:00 AM,24612,61893
Sergeant of Police,,APPROVED,2019-12-29 11:32:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 06:25:00 AM,25253,5307
Sergeant of Police,,SUBMITTED,2018-12-30 07:00:00 AM,21955,80410
Lieutenant of Police,,APPROVED,2018-12-30 07:13:00 AM,27504,80542
Sergeant of Police,,SUBMITTED,2018-12-30 06:59:00 AM,21955,80410
Lieutenant of Police,,APPROVED,2018-12-30 07:19:00 AM,27504,80542
Police Officer,,SUBMITTED,2018-12-30 06:32:00 AM,23744,11861
Sergeant of Police,,SUBMITTED,2018-12-30 07:25:00 AM,21955,80410
Lieutenant of Police,,APPROVED,2018-12-30 07:28:00 AM,27504,80542
Sergeant of Police,,SUBMITTED,2018-12-30 11:20:00 AM,31898,14154
Sergeant of Police,,SUBMITTED,2018-12-30 03:11:00 AM,1852,59407
Sergeant of Police,,APPROVED,2018-12-30 03:11:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 12:44:00 AM,26918,83230
Sergeant of Police,,SUBMITTED,2018-12-30 01:13:00 AM,10391,58831
Sergeant of Police,,SUBMITTED,2018-12-30 05:03:00 AM,17347,23956
Lieutenant of Police,,APPROVED,2018-12-30 05:43:00 AM,24612,61893
Police Officer,,SUBMITTED,2019-12-29 02:43:00 AM,26517,70903
Sergeant of Police,,APPROVED,2019-12-29 02:20:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 05:06:00 AM,17347,23956
Lieutenant of Police,,APPROVED,2018-12-30 05:46:00 AM,24612,61893
Police Officer,,SUBMITTED,2019-12-29 02:27:00 AM,26517,70903
Sergeant of Police,,APPROVED,2019-12-29 02:28:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 04:32:00 AM,17134,62922
Sergeant of Police,,SUBMITTED,2018-12-30 05:13:00 AM,19554,83904
Sergeant of Police,,SUBMITTED,2018-12-30 11:02:00 AM,26185,83043
Sergeant of Police,,SUBMITTED,2018-12-30 08:32:00 AM,1148,80809
Lieutenant of Police,,APPROVED,2018-12-30 09:29:00 AM,13331,24520
Sergeant of Police,,SUBMITTED,2018-12-30 10:00:00 AM,11615,80454
Lieutenant of Police,,APPROVED,2018-12-30 02:20:00 AM,13331,24520
Sergeant of Police,,SUBMITTED,2018-12-30 10:56:00 AM,639,4817
Sergeant of Police,,SUBMITTED,2018-12-30 09:59:00 AM,11615,80454
Lieutenant of Police,,APPROVED,2018-12-30 12:34:00 AM,13331,24520
Sergeant of Police,,SUBMITTED,2018-12-30 10:53:00 AM,639,4817
Police Officer / Field Training Officer,,SUBMITTED,2018-12-30 07:13:00 AM,26465,21849
Sergeant of Police,,SUBMITTED,2019-12-29 12:45:00 AM,1852,59407
Sergeant of Police,,APPROVED,2019-12-29 12:45:00 AM,1852,59407
Lieutenant of Police,,APPROVED,2018-12-30 01:17:00 AM,4588,68630
Sergeant of Police,,SUBMITTED,2018-12-30 12:34:00 AM,11854,92095
Lieutenant of Police,,SUBMITTED,2018-12-30 12:40:00 AM,25026,23835
Lieutenant of Police,,APPROVED,2018-12-30 02:36:00 AM,25026,23835
Sergeant of Police,,SUBMITTED,2019-12-29 02:34:00 AM,5410,67252
Sergeant of Police,,APPROVED,2019-12-29 02:34:00 AM,5410,67252
Police Officer,,SUBMITTED,2018-12-30 12:56:00 AM,23378,50693
Sergeant of Police,,SUBMITTED,2018-12-30 01:58:00 AM,11854,92095
Lieutenant of Police,,APPROVED,2018-12-30 02:39:00 AM,25026,23835
Sergeant of Police,,SUBMITTED,2018-12-30 01:14:00 AM,27472,92007
Lieutenant of Police,,APPROVED,2018-12-30 02:41:00 AM,32152,81002
Lieutenant of Police,,APPROVED,2018-12-30 05:34:00 AM,7039,11660
Police Officer,,SUBMITTED,2018-12-30 01:28:00 AM,24171,80414
Sergeant of Police,,SUBMITTED,2018-12-30 02:04:00 AM,11854,92095
Lieutenant of Police,,APPROVED,2018-12-30 02:58:00 AM,25026,23835
Sergeant of Police,,APPROVED,2019-12-29 02:26:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2019-12-29 02:26:00 AM,5410,67252
Police Officer,,SUBMITTED,2018-12-30 04:24:00 AM,31072,26605
Sergeant of Police,,SUBMITTED,2018-12-30 04:33:00 AM,29202,40038
Sergeant of Police,,APPROVED,2019-12-29 09:25:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2019-12-29 09:25:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 04:37:00 AM,5127,60924
Sergeant of Police,,SUBMITTED,2018-12-30 04:44:00 AM,29202,40038
Sergeant of Police,,SUBMITTED,2019-12-29 09:24:00 AM,1852,59407
Sergeant of Police,,APPROVED,2019-12-29 09:24:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 11:45:00 AM,4397,75977
Police Officer,,SUBMITTED,2019-12-29 11:23:00 AM,27761,86146
Sergeant of Police,,APPROVED,2019-12-29 01:08:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 12:25:00 AM,16062,95365
Police Officer,,SUBMITTED,2019-12-29 11:25:00 AM,27761,86146
Sergeant of Police,,APPROVED,2019-12-29 01:12:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2019-12-29 01:12:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 10:51:00 AM,14401,40334
Police Officer,,SUBMITTED,2018-12-30 11:41:00 AM,28516,87667
Police Officer,,SUBMITTED,2019-12-29 12:48:00 AM,27761,86146
Sergeant of Police,,APPROVED,2019-12-29 12:58:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 01:13:00 AM,23050,58072
Police Officer,,SUBMITTED,2019-12-29 01:01:00 AM,27761,86146
Sergeant of Police,,APPROVED,2019-12-29 12:39:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2019-12-29 12:04:00 AM,1852,59407
Lieutenant of Police,,SUBMITTED,2019-12-29 12:57:00 AM,24612,61893
Sergeant of Police,,APPROVED,2019-12-29 11:38:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 05:24:00 AM,24286,25737
Police Officer,,SUBMITTED,2018-12-30 06:31:00 AM,24286,25737
Lieutenant of Police,,APPROVED,2019-12-29 12:58:00 AM,24612,61893
Lieutenant of Police,,APPROVED,2018-12-30 04:08:00 AM,7039,11660
Police Officer,,SUBMITTED,2018-12-30 03:49:00 AM,3986,80303
Lieutenant of Police,,APPROVED,2018-12-30 04:26:00 AM,7039,11660
Sergeant of Police,,SUBMITTED,2018-12-30 12:10:00 AM,11372,86670
Police Officer as Detective,,SUBMITTED,2018-12-30 01:48:00 AM,27061,81243
Sergeant of Police,,SUBMITTED,2018-12-30 01:27:00 AM,4654,91782
Sergeant of Police,,SUBMITTED,2018-12-30 03:48:00 AM,15979,86825
Police Officer,,SUBMITTED,2019-12-29 09:31:00 AM,27761,86146
Sergeant of Police,,APPROVED,2019-12-29 09:50:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 04:06:00 AM,15979,86825
Police Officer,,SUBMITTED,2019-12-29 09:32:00 AM,27761,86146
Sergeant of Police,,APPROVED,2019-12-29 09:53:00 AM,5410,67252
Police Officer as Detective,,SUBMITTED,2018-12-30 01:49:00 AM,30062,86573
Sergeant of Police,,SUBMITTED,2018-12-30 01:27:00 AM,4654,91782
Sergeant of Police,,APPROVED,2018-12-30 03:35:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 03:35:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 03:49:00 AM,15979,86825
Police Officer,,SUBMITTED,2019-12-29 10:44:00 AM,27761,86146
Sergeant of Police,,APPROVED,2019-12-29 08:41:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 03:57:00 AM,15979,86825
Police Officer,,SUBMITTED,2019-12-29 10:50:00 AM,27761,86146
Sergeant of Police,,APPROVED,2019-12-29 08:51:00 AM,5410,67252
Police Officer / Field Training Officer,,SUBMITTED,2018-12-30 05:24:00 AM,29481,69992
Sergeant of Police,,SUBMITTED,2018-12-30 05:40:00 AM,25369,39754
Lieutenant of Police,,APPROVED,2018-12-30 07:49:00 AM,28130,67737
Sergeant of Police,,SUBMITTED,2018-12-30 08:58:00 AM,29408,82849
Sergeant of Police,,SUBMITTED,2018-12-30 01:40:00 AM,31816,87967
Sergeant of Police,,APPROVED,2018-12-30 03:38:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 03:38:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 01:50:00 AM,31816,87967
Sergeant of Police,,SUBMITTED,2018-12-30 01:43:00 AM,31816,87967
Sergeant of Police,,APPROVED,2018-12-30 03:42:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 03:42:00 AM,1852,59407
Lieutenant of Police,,APPROVED,2018-12-30 04:52:00 AM,29543,4822
Sergeant of Police,,APPROVED,2018-12-30 03:47:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 03:47:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 03:40:00 AM,12835,5663
Sergeant of Police,,SUBMITTED,2018-12-30 04:07:00 AM,25976,6692
Police Officer,,SUBMITTED,2018-12-30 05:46:00 AM,5207,28205
Sergeant of Police,,APPROVED,2018-12-30 10:16:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 05:58:00 AM,19349,87419
Sergeant of Police,,APPROVED,2019-12-29 04:38:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 11:24:00 AM,24926,86601
Sergeant of Police,,APPROVED,2019-12-29 03:14:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 11:26:00 AM,24926,86601
Sergeant of Police,,APPROVED,2019-12-29 03:09:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 10:11:00 AM,2375,13619
Sergeant of Police,,SUBMITTED,2018-12-30 12:24:00 AM,16297,83600
Lieutenant of Police,,APPROVED,2018-12-30 01:59:00 AM,21411,5784
Sergeant of Police,,SUBMITTED,2018-12-30 12:22:00 AM,16297,83600
Lieutenant of Police,,APPROVED,2018-12-30 01:27:00 AM,21411,5784
Police Officer,,SUBMITTED,2018-12-30 02:54:00 AM,21971,93075
Police Officer,,SUBMITTED,2018-12-30 05:44:00 AM,21971,93075
Sergeant of Police,,SUBMITTED,2018-12-30 05:49:00 AM,15273,80279
Police Officer,,SUBMITTED,2019-12-29 10:20:00 AM,3308,80736
Lieutenant of Police,,APPROVED,2019-12-29 12:55:00 AM,24612,61893
Sergeant of Police,,SUBMITTED,2018-12-30 03:18:00 AM,15273,80279
Police Officer,,SUBMITTED,2019-12-29 12:02:00 AM,3308,80736
Sergeant of Police,,SUBMITTED,2019-12-29 03:41:00 AM,1852,59407
Lieutenant of Police,,SUBMITTED,2019-12-29 12:54:00 AM,24612,61893
Sergeant of Police,,APPROVED,2019-12-29 01:21:00 AM,1852,59407
Sergeant of Police,,APPROVED,2018-12-30 12:41:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2018-12-30 07:46:00 AM,10000,26905
Sergeant of Police,,SUBMITTED,2019-12-29 07:36:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2019-12-29 10:57:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 07:33:00 AM,10000,26905
Sergeant of Police,,SUBMITTED,2019-12-29 07:45:00 AM,5410,67252
Sergeant of Police,,SUBMITTED,2019-12-29 11:00:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 06:15:00 AM,4473,83319
Lieutenant of Police,,APPROVED,2018-12-30 08:21:00 AM,13331,24520
Sergeant of Police,,APPROVED,2019-12-29 02:30:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 02:54:00 AM,24926,86601
Sergeant of Police,,SUBMITTED,2018-12-30 06:14:00 AM,4473,83319
Lieutenant of Police,,APPROVED,2018-12-30 08:13:00 AM,13331,24520
Sergeant of Police,,APPROVED,2019-12-29 02:33:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 02:56:00 AM,24926,86601
Sergeant of Police,,SUBMITTED,2018-12-30 01:02:00 AM,26291,82748
Sergeant of Police,,SUBMITTED,2018-12-30 03:11:00 AM,24926,86601
Sergeant of Police,,SUBMITTED,2018-12-30 02:08:00 AM,135,92865
Sergeant of Police,,SUBMITTED,2018-12-30 06:13:00 AM,4473,83319
Lieutenant of Police,,APPROVED,2018-12-30 07:54:00 AM,13331,24520
Sergeant of Police,,APPROVED,2019-12-29 02:36:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 05:14:00 AM,4473,83319
Lieutenant of Police,,APPROVED,2018-12-30 07:38:00 AM,13331,24520
Sergeant of Police,,APPROVED,2019-12-29 02:38:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 06:07:00 AM,2694,91645
Lieutenant of Police,,APPROVED,2018-12-30 06:13:00 AM,489,68125
Sergeant of Police,,APPROVED,2019-12-29 05:31:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 02:43:00 AM,23804,76273
Sergeant of Police,,SUBMITTED,2018-12-30 03:32:00 AM,30542,54203
Lieutenant of Police,,APPROVED,2018-12-30 04:18:00 AM,9818,12365
Sergeant of Police,,APPROVED,2019-12-29 05:22:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 03:26:00 AM,30542,54203
Lieutenant of Police,,APPROVED,2018-12-30 04:14:00 AM,9818,12365
Sergeant of Police,,APPROVED,2019-12-29 05:19:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 03:38:00 AM,30542,54203
Lieutenant of Police,,APPROVED,2018-12-30 04:26:00 AM,9818,12365
Sergeant of Police,,APPROVED,2019-12-29 05:17:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 12:22:00 AM,29033,80379
Sergeant of Police,,SUBMITTED,2018-12-30 01:12:00 AM,1488,36577
Lieutenant of Police,,APPROVED,2018-12-30 08:54:00 AM,18802,6826
Police Officer,,SUBMITTED,2018-12-30 04:05:00 AM,14317,81166
Sergeant of Police,,APPROVED,2019-12-29 06:18:00 AM,1852,59407
Police Officer,,SUBMITTED,2018-12-30 04:00:00 AM,31591,83827
Sergeant of Police,,APPROVED,2019-12-29 06:16:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2018-12-30 05:13:00 AM,32256,67597
Police Officer,,SUBMITTED,2018-12-30 09:34:00 AM,2170,92176
Lieutenant of Police,,APPROVED,2018-12-30 10:39:00 AM,489,68125
Sergeant of Police,,SUBMITTED,2019-12-29 10:01:00 AM,5410,67252
Sergeant of Police,,APPROVED,2019-12-29 10:02:00 AM,5410,67252
